benchmark,scenario,algorithm,family,family_base,variant,experiment_tag,channel_contract,preset,resolution,patch_size,depths,dims,hidden_dim,embedding_dim,epochs,batch_size,inference_batch_size,encoder_batch_size,learning_rate,loss,negative_ratio,hard_negative_mining,hard_negative_strategy,hard_negative_agent,hard_negative_manifest_path,hard_negative_manifest_id,false_positive_replay_rounds,false_positive_replay_top_k,false_positive_replay_weight,false_positive_replay_epochs,threshold_policy,threshold_precision_floor,optimizer,dropout,drop_path_rate,weight_decay,requested_device,resolved_device,mps_available,mps_fallback_reason,threshold,candidate_pairs,N_pairs,elapsed_seconds,ET,sf_jaccard,tp_per_second,pickle_path,metadata_path,tp,fp,fn,tn,jaccard,accuracy,precision,recall,f1
tpc_ds_genai_spec_v2,graph_SOR4_D1_seed42,VMamba-T (v3-fpreplay-mps-spec),VMamba-T (v3-fpreplay-mps-spec),VMamba-T,vmamba_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.0005,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.1,6,6,0.1180950420000002,0.1180950420000002,25.403267988168334,25.403267988168334,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR4_D1_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR4_D1_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.json,3,3,0,0,0.5,0.5,0.5,1.0,0.6666666666666666
tpc_ds_genai_spec_v2,graph_SOR4_D1_seed42,VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.001,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.125,6,6,0.07268224999999973,0.07268224999999973,61.91332821975127,41.27555214650085,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR4_D1_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR4_D1_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.json,3,1,0,2,0.75,0.8333333333333334,0.75,1.0,0.8571428571428571
tpc_ds_genai_spec_v2,graph_SOR4_D2_seed42,VMamba-T (v3-fpreplay-mps-spec),VMamba-T (v3-fpreplay-mps-spec),VMamba-T,vmamba_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.0005,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.3,28,28,0.09642133399999864,0.09642133399999864,177.4618790392524,114.08263652523367,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR4_D2_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR4_D2_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.json,11,6,1,10,0.6111111111111112,0.75,0.6470588235294118,0.9166666666666666,0.7586206896551724
tpc_ds_genai_spec_v2,graph_SOR4_D2_seed42,VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.001,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.4,28,28,0.08121500000000026,0.08121500000000026,197.00794188265652,98.50397094132826,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR4_D2_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR4_D2_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.json,8,2,4,14,0.5714285714285714,0.7857142857142857,0.8,0.6666666666666666,0.7272727272727272
tpc_ds_genai_spec_v2,graph_SOR4_D3_seed42,VMamba-T (v3-fpreplay-mps-spec),VMamba-T (v3-fpreplay-mps-spec),VMamba-T,vmamba_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.0005,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.375,66,66,0.07249791700000685,0.07249791700000685,354.03316024464874,96.55449824854055,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR4_D3_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR4_D3_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.json,7,4,7,48,0.3888888888888889,0.8333333333333334,0.6363636363636364,0.5,0.56
tpc_ds_genai_spec_v2,graph_SOR4_D3_seed42,VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.001,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.425,66,66,0.08809525000000917,0.08809525000000917,299.67563517893706,68.10809890430387,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR4_D3_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR4_D3_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.json,6,1,8,51,0.4,0.8636363636363636,0.8571428571428571,0.42857142857142855,0.5714285714285714
tpc_ds_genai_spec_v2,graph_SOR4_D4_seed42,VMamba-T (v3-fpreplay-mps-spec),VMamba-T (v3-fpreplay-mps-spec),VMamba-T,vmamba_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.0005,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.275,120,120,0.14589016699999036,0.14589016699999036,329.01463468749864,95.96260178385377,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR4_D4_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR4_D4_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.json,14,5,16,85,0.4,0.825,0.7368421052631579,0.4666666666666667,0.5714285714285714
tpc_ds_genai_spec_v2,graph_SOR4_D4_seed42,VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.001,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.375,120,120,0.11875720899999465,0.11875720899999465,433.05641705147974,151.5697459680179,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR4_D4_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR4_D4_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.json,18,12,12,78,0.42857142857142855,0.8,0.6,0.6,0.6
tpc_ds_genai_spec_v2,graph_SOR4_D5_seed42,VMamba-T (v3-fpreplay-mps-spec),VMamba-T (v3-fpreplay-mps-spec),VMamba-T,vmamba_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.0005,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.3,190,190,0.1492152080000011,0.1492152080000011,504.9406732469679,154.13978446486388,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR4_D5_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR4_D5_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.json,23,20,15,132,0.39655172413793105,0.8157894736842105,0.5348837209302325,0.6052631578947368,0.5679012345679012
tpc_ds_genai_spec_v2,graph_SOR4_D5_seed42,VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.001,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.45,190,190,0.1146262500000148,0.1146262500000148,432.4072138039755,104.68806228938354,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR4_D5_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR4_D5_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.json,12,8,26,144,0.2608695652173913,0.8210526315789474,0.6,0.3157894736842105,0.41379310344827586
tpc_ds_genai_spec_v2,graph_SOR8_D1_seed42,VMamba-T (v3-fpreplay-mps-spec),VMamba-T (v3-fpreplay-mps-spec),VMamba-T,vmamba_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.0005,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.15,15,15,0.08037920900000017,0.08037920900000017,62.20514063531017,49.76411250824814,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR8_D1_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR8_D1_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.json,4,8,0,3,0.3333333333333333,0.4666666666666667,0.3333333333333333,1.0,0.5
tpc_ds_genai_spec_v2,graph_SOR8_D1_seed42,VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.001,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.35,15,15,0.07038345800000911,0.07038345800000911,106.55912927720927,28.415767807255804,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR8_D1_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR8_D1_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.json,2,0,2,11,0.5,0.8666666666666667,1.0,0.5,0.6666666666666666
tpc_ds_genai_spec_v2,graph_SOR8_D2_seed42,VMamba-T (v3-fpreplay-mps-spec),VMamba-T (v3-fpreplay-mps-spec),VMamba-T,vmamba_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.0005,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.525,66,66,0.09071574999998688,0.09071574999998688,261.9170320479457,99.21099698785824,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR8_D2_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR8_D2_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.json,9,8,8,41,0.36,0.7575757575757576,0.5294117647058824,0.5294117647058824,0.5294117647058824
tpc_ds_genai_spec_v2,graph_SOR8_D2_seed42,VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T (v3-fpreplay-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.001,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.225,66,66,0.08149904199999014,0.08149904199999014,247.9057561517779,184.0512432035927,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR8_D2_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR8_D2_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p001_seed42.json,15,32,2,17,0.30612244897959184,0.48484848484848486,0.3191489361702128,0.8823529411764706,0.46875
tpc_ds_genai_spec_v2,graph_SOR8_D3_seed42,VMamba-T (v3-fpreplay-mps-spec),VMamba-T (v3-fpreplay-mps-spec),VMamba-T,vmamba_t,v3-fpreplay-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16,2,2-2-8-2,16-32-64-128,128,128,10,16,4096,64,0.0005,weighted_bce,16,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,1,0,3,2,precision_guard,0.5,adamw,0.1,0.15,0.05,mps,mps,True,,0.35,153,153,0.11840791700001319,0.11840791700001319,469.87030129376774,236.470674507321,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR8_D3_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR8_D3_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_v3_fpreplay_mps_spec_lr0p0005_seed42.json,28,43,6,76,0.36363636363636365,0.6797385620915033,0.39436619718309857,0.8235294117647058,0.5333333333333333
